01/09/15,Brooklyn,45.0, Manhattan,15.0, Westchester,25.0, Bronx,30.0
02/09/15,Manhattan,20.0, Westchester,16.666666666666668, Rockland County,20.0, Brooklyn,34.285714285714285, Queens,18.333333333333332, Nassau County,27.142857142857142
03/09/15,Nassau County,20.0, Rockland County,15.0, Manhattan,20.0, Bronx,22.5, Queens,20.0, Brooklyn,15.0, Westchester,22.5
04/09/15,Brooklyn,27.5, Rockland County,15.0, Westchester,23.333333333333332, Queens,20.0, Manhattan,15.0
08/09/15,Bronx,18.79310344827586, Nassau County,32.0, Staten Island,10.0, New Jersey,47.5, Rockland County,30.0, Westchester,14.714285714285714, Queens,22.5, Brooklyn,31.5, Manhattan,29.642857142857142
01/10/15,Brooklyn,31.35593220338983, Manhattan,21.91891891891892, Westchester,23.866666666666667, Rockland County,15.0, Nassau County,30.0, Staten Island,16.56, All Boroughs,30.0, Queens,28.72093023255814, Bronx,18.2, New Jersey,15.0
02/10/15,Westchester,27.1875, Manhattan,21.59375, Brooklyn,36.766666666666666, All Boroughs,30.0, Staten Island,16.043478260869566, Queens,27.177777777777777, Bronx,19.071428571428573, Nassau County,28.333333333333332
05/10/15,Nassau County,36.0, Bronx,17.402298850574713, Westchester,29.3, All Boroughs,30.0, Queens,30.923076923076923, Brooklyn,29.50877192982456, Manhattan,25.933333333333334, Staten Island,19.551724137931036
06/10/15,Queens,30.1, Rockland County,10.0, Brooklyn,30.58108108108108, All Boroughs,45.0, Bronx,17.6697247706422, Westchester,19.15, Staten Island,19.535714285714285, Nassau County,30.0, Manhattan,26.142857142857142
07/10/15,Bronx,19.140495867768596, Brooklyn,28.549295774647888, Staten Island,15.4375, Westchester,18.375, Manhattan,32.42857142857143, Queens,29.915254237288135, Nassau County,34.285714285714285, Connecticut,30.0
08/10/15,Brooklyn,29.454545454545453, Manhattan,26.685714285714287, Bronx,18.372340425531913, All Boroughs,30.0, New Jersey,51.666666666666664, Queens,33.27906976744186, Staten Island,12.875, Nassau County,45.0, Westchester,25.727272727272727
09/10/15,Queens,34.074074074074076, Bronx,16.619718309859156, Manhattan,25.17142857142857, Nassau County,32.5, Rockland County,22.5, Staten Island,15.0, All Boroughs,40.0, New Jersey,25.0, Brooklyn,33.148148148148145, Westchester,22.208333333333332
13/10/15,Staten Island,11.818181818181818, Manhattan,27.467741935483872, Nassau County,25.0, Rockland County,30.0, Westchester,22.696969696969695, New Jersey,31.666666666666668, Queens,34.020833333333336, Bronx,20.276190476190475, Brooklyn,35.0125
14/10/15,Manhattan,24.296875, Queens,31.89041095890411, Westchester,26.657894736842106, All Boroughs,29.444444444444443, Rockland County,23.333333333333332, Nassau County,20.0, Bronx,18.181159420289855, Staten Island,13.26086956521739, Brooklyn,27.695652173913043
15/10/15,All Boroughs,30.0, Nassau County,30.0, Bronx,16.960893854748605, Staten Island,21.571428571428573, Rockland County,20.0, Westchester,15.071428571428571, Queens,33.389830508474574, Manhattan,27.677419354838708, Brooklyn,25.762237762237763
16/10/15,Bronx,12.5, Manhattan,34.333333333333336, Brooklyn,30.0
19/10/15,Rockland County,24.333333333333332, Nassau County,26.22222222222222, Brooklyn,27.571428571428573, Westchester,17.666666666666668, Staten Island,17.818181818181817, Manhattan,28.88421052631579, New Jersey,42.5, Queens,36.583333333333336, Bronx,18.690721649484537
20/10/15,Westchester,23.4, Queens,30.95, Bronx,20.439560439560438, Manhattan,21.458715596330276, Staten Island,10.166666666666666, Nassau County,31.666666666666668, Brooklyn,27.30081300813008
21/10/15,Bronx,19.140625, All Boroughs,60.0, Rockland County,10.0, Queens,33.411764705882355, Brooklyn,34.470588235294116, Westchester,31.25, Manhattan,39.7, Staten Island,36.666666666666664, Nassau County,30.0
22/10/15,Brooklyn,31.8, New Jersey,15.0, Bronx,16.4453125, All Boroughs,25.0, Westchester,18.90909090909091, Nassau County,33.57142857142857, Manhattan,24.16417910447761, Staten Island,15.090909090909092, Queens,34.18181818181818
23/10/15,Queens,28.88135593220339, Manhattan,22.359375, Nassau County,27.22222222222222, Connecticut,30.0, Rockland County,30.0, Westchester,19.555555555555557, Brooklyn,29.864285714285714, Bronx,17.68794326241135, Staten Island,18.38095238095238
26/10/15,Nassau County,36.666666666666664, Manhattan,21.285714285714285, Westchester,22.333333333333332, All Boroughs,30.0, New Jersey,37.5, Queens,30.5, Rockland County,15.0, Bronx,19.7109375, Brooklyn,29.907692307692308, Staten Island,21.352941176470587
27/10/15,Westchester,23.071428571428573, Brooklyn,27.925925925925927, Queens,33.2, Nassau County,25.0, Staten Island,15.363636363636363, All Boroughs,30.0, Manhattan,22.6, Bronx,20.857142857142858
28/10/15,Queens,31.804347826086957, Bronx,19.945054945054945, Rockland County,28.333333333333332, Connecticut,30.0, Manhattan,23.68918918918919, All Boroughs,32.0, Brooklyn,29.817073170731707, Westchester,16.615384615384617, Nassau County,25.0, Staten Island,16.90909090909091
29/10/15,Brooklyn,26.470588235294116, Manhattan,25.602409638554217, All Boroughs,45.0, Westchester,23.142857142857142, Rockland County,30.0, Nassau County,33.5, Connecticut,30.0, New Jersey,25.0, Bronx,20.115384615384617, Staten Island,12.12, Queens,27.857142857142858
30/10/15,Rockland County,32.5, Brooklyn,28.37735849056604, Nassau County,29.285714285714285, Westchester,27.5, Bronx,18.692307692307693, Manhattan,27.29850746268657, Queens,28.857142857142858, Staten Island,11.833333333333334
02/11/15,New Jersey,35.0, Nassau County,33.888888888888886, Queens,24.916666666666668, Brooklyn,26.557142857142857, Manhattan,25.169014084507044, Westchester,19.8, Bronx,21.311475409836067, Staten Island,16.545454545454547
03/11/15,Manhattan,18.333333333333332, Brooklyn,29.0, Rockland County,20.0, New Jersey,15.0, Queens,28.333333333333332, Nassau County,37.5, Westchester,10.25, Bronx,5.5
04/11/15,Brooklyn,28.231884057971016, Nassau County,27.0, Connecticut,37.5, Westchester,19.428571428571427, Manhattan,25.78048780487805, All Boroughs,30.0, Bronx,18.40983606557377, Staten Island,23.875, Queens,34.93103448275862
05/11/15,Westchester,17.181818181818183, Staten Island,29.6, Nassau County,25.0, Bronx,20.602564102564102, All Boroughs,25.0, Brooklyn,26.69090909090909, Queens,28.060606060606062, New Jersey,25.0, Manhattan,24.63157894736842, Rockland County,11.5
06/11/15,Bronx,20.59016393442623, Staten Island,21.2, Queens,34.48148148148148, Westchester,21.571428571428573, Brooklyn,31.43103448275862, Manhattan,23.82191780821918, Nassau County,28.333333333333332, All Boroughs,25.0
09/11/15,All Boroughs,35.0, Queens,36.125, Nassau County,40.714285714285715, Rockland County,20.0, Bronx,20.783333333333335, Staten Island,14.222222222222221, Brooklyn,24.047619047619047, Manhattan,25.44776119402985, Westchester,18.666666666666668
10/11/15,Queens,28.390243902439025, Westchester,17.875, Nassau County,23.333333333333332, New Jersey,20.0, Rockland County,50.0, Staten Island,16.615384615384617, Brooklyn,27.405797101449274, Bronx,17.88607594936709, Manhattan,25.604938271604937
12/11/15,Nassau County,25.0, Queens,30.5609756097561, Manhattan,26.886363636363637, New Jersey,20.0, Brooklyn,30.77777777777778, Bronx,20.309859154929576, Westchester,18.0, Staten Island,18.0
13/11/15,Manhattan,25.073170731707318, Staten Island,18.833333333333332, All Boroughs,25.0, Westchester,14.428571428571429, Queens,29.12121212121212, New Jersey,20.0, Brooklyn,31.32941176470588, Nassau County,27.77777777777778, Bronx,20.46315789473684
16/11/15,Westchester,19.5, Nassau County,36.42857142857143, Bronx,22.73846153846154, New Jersey,17.5, Rockland County,21.5, Staten Island,20.916666666666668, Brooklyn,31.518987341772153, Queens,28.775510204081634, Manhattan,28.963414634146343
17/11/15,Brooklyn,27.924242424242426, All Boroughs,35.0, Staten Island,16.904761904761905, Rockland County,10.0, Nassau County,18.333333333333332, Westchester,20.545454545454547, Bronx,17.92079207920792, Manhattan,22.924050632911392, Queens,25.5, New Jersey,17.5
18/11/15,Staten Island,18.153846153846153, Nassau County,45.0, Westchester,15.6, All Boroughs,20.0, New Jersey,30.0, Bronx,23.1, Queens,29.3125, Manhattan,25.529411764705884, Brooklyn,27.06153846153846
19/11/15,Manhattan,26.014084507042252, Bronx,19.115384615384617, Brooklyn,29.66216216216216, Westchester,17.5, Rockland County,25.0, Queens,27.59375, New Jersey,30.0, Staten Island,16.22222222222222, Nassau County,20.0
20/11/15,Westchester,18.0, Manhattan,28.085106382978722, Staten Island,10.75, All Boroughs,45.0, Nassau County,22.5, Queens,30.7, Brooklyn,24.23404255319149, Bronx,18.757575757575758
23/11/15,Manhattan,26.70149253731343, Staten Island,17.714285714285715, New Jersey,40.0, Rockland County,15.0, Brooklyn,29.132653061224488, Nassau County,30.0, Bronx,19.825, Westchester,14.545454545454545, All Boroughs,30.0, Queens,30.19047619047619
24/11/15,Bronx,18.62857142857143, New Jersey,20.0, Nassau County,25.0, All Boroughs,27.5, Rockland County,21.4, Manhattan,22.733333333333334, Staten Island,18.88235294117647, Westchester,15.55, Queens,29.108695652173914, Brooklyn,30.530864197530864
25/11/15,Staten Island,23.75, Brooklyn,31.50877192982456, Westchester,16.2, Bronx,21.597014925373134, Manhattan,24.862745098039216, Queens,27.058823529411764, Nassau County,30.0, New Jersey,23.333333333333332
27/11/15,Rockland County,6.0
30/11/15,All Boroughs,40.0, Bronx,19.49586776859504, Brooklyn,25.454545454545453, Westchester,20.444444444444443, Rockland County,28.0, Queens,31.178571428571427, Staten Island,17.88888888888889, Manhattan,24.34285714285714, Nassau County,46.666666666666664
01/12/15,Queens,28.12280701754386, Bronx,19.955882352941178, Staten Island,17.17391304347826, All Boroughs,29.0, Rockland County,23.6, Nassau County,36.666666666666664, Westchester,19.8, Brooklyn,28.13186813186813, Manhattan,23.537634408602152
02/12/15,Manhattan,24.420454545454547, Queens,28.829787234042552, Nassau County,26.666666666666668, Westchester,24.545454545454547, All Boroughs,30.0, Staten Island,16.576923076923077, Bronx,20.908163265306122, New Jersey,30.0, Brooklyn,26.5
03/12/15,Bronx,21.934782608695652, New Jersey,28.333333333333332, Nassau County,26.25, Westchester,18.875, All Boroughs,25.0, Queens,26.333333333333332, Manhattan,24.350649350649352, Staten Island,17.7, Brooklyn,25.333333333333332
04/12/15,Queens,25.606060606060606, Manhattan,22.533333333333335, Westchester,25.0, All Boroughs,30.0, Rockland County,10.0, Nassau County,35.0, Bronx,22.0, Brooklyn,26.839285714285715, Staten Island,20.0
07/12/15,Bronx,22.302083333333332, Manhattan,22.34722222222222, All Boroughs,45.0, Nassau County,20.0, Connecticut,20.0, New Jersey,25.0, Brooklyn,27.868852459016395, Staten Island,19.6875, Queens,26.166666666666668, Westchester,22.0
08/12/15,Queens,29.40625, New Jersey,37.5, Rockland County,20.5, Staten Island,17.9, Westchester,19.466666666666665, Bronx,19.5625, Nassau County,30.0, Manhattan,22.02020202020202, Brooklyn,26.686567164179106
09/12/15,New Jersey,30.0, Bronx,19.746666666666666, Staten Island,18.571428571428573, Westchester,14.8, All Boroughs,20.0, Manhattan,23.19753086419753, Brooklyn,30.014492753623188, Queens,29.928571428571427, Nassau County,26.25
10/12/15,Westchester,26.0, Bronx,20.7, Brooklyn,27.333333333333332, All Boroughs,15.0, New Jersey,25.0, Manhattan,22.637931034482758, Nassau County,30.0, Queens,24.0, Staten Island,24.166666666666668
11/12/15,Nassau County,11.666666666666666, Queens,28.095238095238095, Staten Island,20.0, All Boroughs,22.5, Westchester,24.2, Bronx,17.194805194805195, Brooklyn,26.470588235294116, Manhattan,22.439393939393938
14/12/15,Westchester,20.0, New Jersey,20.0, Staten Island,20.38888888888889, All Boroughs,40.0, Brooklyn,24.852941176470587, Nassau County,25.0, Bronx,20.390243902439025, Manhattan,30.81967213114754, Queens,25.38235294117647
15/12/15,All Boroughs,45.0, Nassau County,32.857142857142854, Staten Island,13.571428571428571, Westchester,15.0, Brooklyn,27.910714285714285, New Jersey,30.0, Manhattan,33.9, Queens,24.37142857142857, Bronx,16.08450704225352
16/12/15,Nassau County,20.0, Westchester,52.12, Queens,33.142857142857146, All Boroughs,40.0, Bronx,20.397260273972602, Brooklyn,30.90277777777778, Manhattan,28.733333333333334, Staten Island,16.285714285714285
17/12/15,Bronx,18.869158878504674, Nassau County,30.0, Westchester,16.181818181818183, New Jersey,20.0, All Boroughs,25.0, Staten Island,17.76923076923077, Rockland County,30.0, Brooklyn,28.704225352112676, Queens,30.151515151515152, Manhattan,22.326923076923077
18/12/15,New Jersey,31.666666666666668, Manhattan,25.04, Queens,28.0, All Boroughs,30.0, Nassau County,25.0, Brooklyn,35.144444444444446, Bronx,19.444444444444443, Staten Island,21.833333333333332, Westchester,11.25
21/12/15,Manhattan,28.454545454545453, Westchester,16.25, Bronx,21.82894736842105, New Jersey,25.0, Rockland County,30.0, Queens,28.763157894736842, Nassau County,31.25, Brooklyn,28.63768115942029, Staten Island,20.0
22/12/15,Westchester,16.428571428571427, Queens,29.678571428571427, Brooklyn,31.392857142857142, Rockland County,6.0, Manhattan,24.78048780487805, Bronx,21.914634146341463, Staten Island,18.333333333333332, Nassau County,35.0
23/12/15,Nassau County,37.5, Queens,28.814814814814813, Manhattan,27.733333333333334, Westchester,15.0, Staten Island,16.5, Brooklyn,31.785714285714285, All Boroughs,30.0, Bronx,21.82608695652174
24/12/15,Manhattan,20.0
28/12/15,Brooklyn,31.666666666666668, Queens,17.5
29/12/15,Brooklyn,30.0, New Jersey,20.0
30/12/15,Brooklyn,22.5, New Jersey,25.0
31/12/15,Brooklyn,20.0
04/01/16,Westchester,27.571428571428573, Queens,29.473684210526315, Brooklyn,32.02272727272727, Manhattan,28.39622641509434, Bronx,22.978494623655912, Staten Island,18.90909090909091, Nassau County,31.11111111111111
05/01/16,Queens,38.68376068376068, Bronx,22.761467889908257, All Boroughs,50.0, Nassau County,29.0, Brooklyn,31.46788990825688, New Jersey,15.0, Westchester,18.727272727272727, Staten Island,18.38095238095238, Manhattan,28.2
06/01/16,Nassau County,26.666666666666668, Staten Island,24.5, Westchester,16.555555555555557, All Boroughs,30.0, Bronx,22.09433962264151, Queens,29.63157894736842, Brooklyn,28.32894736842105, Manhattan,31.03448275862069
07/01/16,Bronx,20.054794520547944, Nassau County,26.666666666666668, All Boroughs,30.0, Westchester,15.0, Brooklyn,29.818181818181817, New Jersey,20.0, Queens,27.075, Staten Island,19.55, Manhattan,23.365853658536587
08/01/16,Manhattan,27.0, Staten Island,22.5, Westchester,16.857142857142858, Nassau County,45.0, All Boroughs,30.0, Brooklyn,29.933333333333334, Queens,27.065217391304348, New Jersey,20.0, Bronx,21.274509803921568
11/01/16,Staten Island,17.6, Bronx,20.278688524590162, Nassau County,45.0, Westchester,19.75, Rockland County,12.5, Manhattan,22.82608695652174, Brooklyn,30.389830508474578, New Jersey,15.0, Queens,22.8
12/01/16,Westchester,16.2, Brooklyn,26.52173913043478, New Jersey,17.5, Rockland County,30.0, Nassau County,30.0, Staten Island,13.88888888888889, Queens,30.69047619047619, Manhattan,30.578125, Bronx,21.32941176470588
13/01/16,Westchester,27.666666666666668, Manhattan,27.55, Staten Island,16.76923076923077, New Jersey,20.0, Nassau County,20.0, Brooklyn,32.24050632911393, Bronx,19.574074074074073, Queens,30.486486486486488
14/01/16,Westchester,18.11111111111111, Nassau County,46.25, All Boroughs,27.5, New Jersey,20.0, Brooklyn,31.852459016393443, Queens,27.5, Manhattan,26.386363636363637, Bronx,21.0, Staten Island,25.076923076923077, Rockland County,15.0
15/01/16,Staten Island,18.785714285714285, Queens,25.476190476190474, Manhattan,26.416666666666668, Brooklyn,28.6, Bronx,17.97222222222222, Nassau County,30.0, Westchester,17.857142857142858
19/01/16,Brooklyn,26.88235294117647, Staten Island,23.192307692307693, Rockland County,20.0, Westchester,14.0, Nassau County,30.833333333333332, Manhattan,24.959183673469386, Bronx,18.06024096385542, Queens,35.773809523809526
20/01/16,Westchester,17.5, Manhattan,25.23076923076923, Nassau County,32.285714285714285, Rockland County,22.5, All Boroughs,25.0, Staten Island,16.125, Queens,28.26086956521739, Brooklyn,29.436363636363637, Bronx,19.0
21/01/16,Queens,30.295454545454547, Manhattan,27.27027027027027, New Jersey,15.0, Nassau County,30.0, All Boroughs,27.5, Westchester,17.09090909090909, Staten Island,18.272727272727273, Brooklyn,30.105263157894736, Bronx,18.644736842105264
22/01/16,Bronx,20.311475409836067, Staten Island,10.0, All Boroughs,26.666666666666668, New Jersey,15.0, Nassau County,30.0, Westchester,18.25, Queens,32.57142857142857, Manhattan,26.32075471698113, Brooklyn,31.410958904109588
25/01/16,Staten Island,43.488188976377955, Brooklyn,56.34803921568628, Queens,50.66901408450704, Westchester,28.08695652173913, Nassau County,108.125, Rockland County,48.5, Connecticut,25.0, New Jersey,21.0, Manhattan,38.82716049382716, Bronx,42.30555555555556, All Boroughs,30.0
26/01/16,Staten Island,18.847457627118644, Manhattan,24.015267175572518, Nassau County,26.642857142857142, Connecticut,25.0, Rockland County,17.5, Queens,28.833333333333332, New Jersey,20.0, Brooklyn,34.49295774647887, Westchester,24.875, Bronx,26.05990783410138
27/01/16,Staten Island,15.0, Bronx,22.392307692307693, Manhattan,28.32608695652174, Westchester,18.125, Rockland County,22.5, Brooklyn,31.627659574468087, All Boroughs,15.0, Nassau County,29.0, Queens,34.152542372881356, New Jersey,22.5
28/01/16,Staten Island,12.461538461538462, Queens,28.228571428571428, Westchester,22.1875, Connecticut,15.0, Rockland County,27.5, Manhattan,27.892307692307693, Nassau County,22.5, New Jersey,22.5, Brooklyn,26.39344262295082, Bronx,19.100719424460433
29/01/16,Staten Island,11.3, Manhattan,26.782608695652176, New Jersey,25.0, Rockland County,35.0, Nassau County,32.5, Bronx,19.64788732394366, All Boroughs,15.0, Queens,28.42105263157895, Brooklyn,31.35135135135135, Westchester,22.5
01/02/16,Westchester,22.375, Manhattan,26.313725490196077, All Boroughs,30.0, Rockland County,10.0, Nassau County,27.5, Staten Island,16.7, Queens,33.875, Bronx,21.579710144927535, Brooklyn,31.32894736842105
02/02/16,Nassau County,15.0, Bronx,21.492537313432837, Manhattan,26.377777777777776, All Boroughs,35.0, Queens,28.79310344827586, Westchester,22.0, Brooklyn,26.25, Staten Island,14.357142857142858
03/02/16,All Boroughs,25.0, New Jersey,20.0, Westchester,21.384615384615383, Brooklyn,31.5, Manhattan,25.209302325581394, Staten Island,11.428571428571429, Queens,31.048780487804876, Bronx,19.771428571428572, Nassau County,24.285714285714285
04/02/16,Nassau County,19.0, Manhattan,24.314285714285713, Westchester,16.65, All Boroughs,24.0, Rockland County,20.0, Brooklyn,27.735849056603772, New Jersey,60.0, Staten Island,13.875, Queens,34.76190476190476, Bronx,19.890625
05/02/16,New Jersey,32.142857142857146, Rockland County,30.0, Brooklyn,21.513368983957218, Bronx,24.24271844660194, Manhattan,23.788888888888888, Staten Island,17.73611111111111, Queens,28.2625
08/02/16,Brooklyn,35.3125, Queens,45.5, Bronx,19.583333333333332, Nassau County,60.0, Manhattan,23.833333333333332, Westchester,11.666666666666666, Staten Island,42.666666666666664, New Jersey,15.0
09/02/16,Bronx,21.977011494252874, Westchester,18.6, New Jersey,20.0, Rockland County,20.0, Queens,27.18867924528302, Connecticut,28.333333333333332, Brooklyn,32.426829268292686, Manhattan,22.370967741935484, Nassau County,37.5, Staten Island,18.0
10/02/16,Staten Island,22.727272727272727, Brooklyn,34.25, Nassau County,26.0, Bronx,19.243243243243242, Westchester,20.3, Manhattan,22.710526315789473, Queens,24.852941176470587
11/02/16,Brooklyn,29.358490566037737, Manhattan,25.78125, Bronx,19.75, Queens,28.37142857142857, Staten Island,14.25, Nassau County,20.75, Westchester,25.714285714285715
12/02/16,Queens,39.375, Brooklyn,32.52173913043478, Bronx,20.12, Rockland County,30.0, Connecticut,15.0, Staten Island,22.636363636363637, New Jersey,25.0, Nassau County,26.666666666666668, Manhattan,25.127906976744185, Westchester,13.333333333333334
16/02/16,Queens,20.0, Manhattan,18.0, Brooklyn,37.5, Nassau County,45.0, Bronx,20.0
17/02/16,Manhattan,23.25, Westchester,10.0, Brooklyn,20.0, Queens,25.0, New Jersey,60.0, Bronx,10.0
18/02/16,Brooklyn,30.0, New Jersey,20.0, Manhattan,23.8
19/02/16,Nassau County,15.0, Queens,30.0, Brooklyn,25.0, Bronx,15.0, Westchester,15.0
22/02/16,Staten Island,15.666666666666666, Nassau County,45.0, Rockland County,17.5, Brooklyn,32.81188118811881, Queens,35.950819672131146, Westchester,23.071428571428573, New Jersey,20.0, Bronx,23.91176470588235, Manhattan,29.691176470588236
23/02/16,New Jersey,20.0, Brooklyn,28.553846153846155, Queens,30.571428571428573, Nassau County,12.5, Staten Island,18.0, Westchester,18.8, Bronx,18.435897435897434, Manhattan,21.6875
24/02/16,Manhattan,23.058823529411764, Nassau County,28.333333333333332, New Jersey,40.0, All Boroughs,25.0, Bronx,18.507246376811594, Westchester,18.5, Brooklyn,27.217391304347824, Queens,28.37142857142857, Staten Island,13.44
25/02/16,Staten Island,21.727272727272727, Bronx,20.96551724137931, Westchester,17.333333333333332, All Boroughs,30.0, Queens,28.857142857142858, Manhattan,25.020833333333332, Brooklyn,30.854166666666668, New Jersey,22.5, Nassau County,25.0
26/02/16,Manhattan,21.64516129032258, Queens,29.666666666666668, Staten Island,11.833333333333334, All Boroughs,25.0, New Jersey,15.0, Brooklyn,33.45, Bronx,18.608695652173914, Westchester,31.0, Nassau County,40.0
29/02/16,Brooklyn,32.48, Rockland County,37.5, Nassau County,40.0, New Jersey,22.5, Westchester,21.0, Staten Island,14.846153846153847, Connecticut,20.0, Bronx,21.970149253731343, Queens,27.918367346938776, Manhattan,24.804878048780488
01/03/16,Staten Island,12.142857142857142, Rockland County,20.0, Bronx,19.72340425531915, New Jersey,20.0, Nassau County,45.0, Brooklyn,31.0, Queens,27.142857142857142, Westchester,16.571428571428573, Manhattan,26.62857142857143
02/03/16,Queens,28.790697674418606, Staten Island,15.142857142857142, Manhattan,22.63157894736842, Westchester,19.181818181818183, Rockland County,60.0, Brooklyn,28.029850746268657, Bronx,20.35, Nassau County,23.833333333333332, New Jersey,18.75
03/03/16,New Jersey,20.0, Manhattan,22.104166666666668, Staten Island,23.0, Westchester,15.0, Rockland County,15.0, All Boroughs,30.0, Queens,31.875, Brooklyn,31.897959183673468, Bronx,20.584615384615386
04/03/16,Westchester,23.0, Staten Island,22.785714285714285, Nassau County,20.0, New Jersey,25.0, Rockland County,15.0, Manhattan,22.857142857142858, Queens,24.0625, Brooklyn,31.23611111111111, Bronx,22.2
07/03/16,Westchester,21.0, Staten Island,14.0, Nassau County,55.0, New Jersey,35.0, Manhattan,22.86046511627907, Bronx,18.098591549295776, Queens,29.0, Brooklyn,28.883495145631066
08/03/16,New Jersey,25.0, Staten Island,15.0, Brooklyn,28.38235294117647, Manhattan,23.52777777777778, Nassau County,35.0, Bronx,17.456521739130434, Queens,20.714285714285715, Westchester,14.6875
09/03/16,Staten Island,13.25, New Jersey,20.0, Rockland County,30.0, Nassau County,25.0, Westchester,13.75, Manhattan,39.73076923076923, Queens,35.46875, Brooklyn,34.301886792452834, Bronx,18.70967741935484
10/03/16,Bronx,19.818181818181817, Queens,27.7027027027027, Rockland County,15.0, New Jersey,22.5, Westchester,18.454545454545453, Nassau County,33.333333333333336, Brooklyn,26.779411764705884, Staten Island,15.727272727272727, Manhattan,28.189873417721518
11/03/16,Bronx,19.047619047619047, Manhattan,21.393939393939394, Nassau County,20.0, All Boroughs,30.0, Rockland County,15.0, Westchester,14.615384615384615, Staten Island,14.88888888888889, Brooklyn,27.297619047619047, New Jersey,17.5, Queens,28.72
14/03/16,Staten Island,16.333333333333332, New Jersey,18.333333333333332, Nassau County,31.666666666666668, Rockland County,30.0, Connecticut,15.0, Westchester,17.0, Bronx,19.666666666666668, Brooklyn,33.26984126984127, Queens,30.365853658536587, Manhattan,24.765625
