20/12/18, AM : 5:00-11:59,(Heavy Traffic=11, Flat Tire=1, Won`t Start=1), PM : 12:00-19:00,(Mechanical Problem=1)
27/12/18, AM : 5:00-11:59,(Heavy Traffic=5, Other=3)
03/01/19, AM : 5:00-11:59,(Heavy Traffic=1060, Other=181, Mechanical Problem=94), PM : 12:00-19:00,(Heavy Traffic=419, Other=71, Mechanical Problem=24)
10/01/19, AM : 5:00-11:59,(Heavy Traffic=1284, Other=222, Mechanical Problem=116), PM : 12:00-19:00,(Heavy Traffic=459, Other=82, Mechanical Problem=19)
17/01/19, AM : 5:00-11:59,(Heavy Traffic=1088, Other=164, Mechanical Problem=114), PM : 12:00-19:00,(Heavy Traffic=399, Other=68, Late return from Field Trip=20)
24/01/19, AM : 5:00-11:59,(Heavy Traffic=2262, Other=286, Mechanical Problem=204), PM : 12:00-19:00,(Heavy Traffic=985, Other=70, Late return from Field Trip=41)
31/01/19, AM : 5:00-11:59,(Heavy Traffic=2608, Other=381, Mechanical Problem=351), PM : 12:00-19:00,(Heavy Traffic=963, Mechanical Problem=50, Late return from Field Trip=48)
07/02/19, AM : 5:00-11:59,(Heavy Traffic=2005, Other=253, Mechanical Problem=138), PM : 12:00-19:00,(Heavy Traffic=572, Other=62, Mechanical Problem=40)
14/02/19, AM : 5:00-11:59,(Heavy Traffic=600, Other=94, Mechanical Problem=61), PM : 12:00-19:00,(Heavy Traffic=273, Other=39, Late return from Field Trip=25)
21/02/19, AM : 5:00-11:59,(Heavy Traffic=1143, Other=209, Mechanical Problem=125), PM : 12:00-19:00,(Heavy Traffic=324, Other=79, Mechanical Problem=18)
28/02/19, AM : 5:00-11:59,(Heavy Traffic=1564, Other=249, Mechanical Problem=119), PM : 12:00-19:00,(Heavy Traffic=500, Other=70, Mechanical Problem=37)
07/03/19, AM : 5:00-11:59,(Heavy Traffic=1693, Other=267, Mechanical Problem=161), PM : 12:00-19:00,(Heavy Traffic=549, Other=71, Mechanical Problem=41)
14/03/19, AM : 5:00-11:59,(Heavy Traffic=1432, Other=252, Mechanical Problem=122), PM : 12:00-19:00,(Heavy Traffic=412, Other=54, Mechanical Problem=30)
21/03/19, AM : 5:00-11:59,(Heavy Traffic=1687, Other=280, Mechanical Problem=104), PM : 12:00-19:00,(Heavy Traffic=434, Other=52, Mechanical Problem=37)
28/03/19, AM : 5:00-11:59,(Heavy Traffic=1334, Other=355, Mechanical Problem=131), PM : 12:00-19:00,(Heavy Traffic=349, Other=113, Late return from Field Trip=67)
04/04/19, AM : 5:00-11:59,(Heavy Traffic=1351, Other=312, Mechanical Problem=123), PM : 12:00-19:00,(Heavy Traffic=369, Other=104, Late return from Field Trip=45)
11/04/19, AM : 5:00-11:59,(Heavy Traffic=320, Other=71, Mechanical Problem=21), PM : 12:00-19:00,(Heavy Traffic=72, Other=15, Late return from Field Trip=10)
18/04/19, AM : 5:00-11:59,(Heavy Traffic=4, Other=2), PM : 12:00-19:00,(Heavy Traffic=1)
25/04/19, AM : 5:00-11:59,(Heavy Traffic=7, Other=4), PM : 12:00-19:00,(Heavy Traffic=3, Late return from Field Trip=1)
02/05/19, AM : 5:00-11:59,(Heavy Traffic=18, Other=6, Flat Tire=1), PM : 12:00-19:00,(Heavy Traffic=2, Other=2, Mechanical Problem=1)
09/05/19, AM : 5:00-11:59,(Heavy Traffic=17, Other=12, Flat Tire=3), PM : 12:00-19:00,(Heavy Traffic=4, Other=2, Flat Tire=1)
16/05/19, AM : 5:00-11:59,(Heavy Traffic=1101, Other=234, Mechanical Problem=76), PM : 12:00-19:00,(Heavy Traffic=425, Late return from Field Trip=147, Other=85)
23/05/19, AM : 5:00-11:59,(Heavy Traffic=1195, Other=205, Mechanical Problem=71), PM : 12:00-19:00,(Heavy Traffic=296, Late return from Field Trip=111, Other=38)
30/05/19, AM : 5:00-11:59,(Heavy Traffic=1119, Other=276, Mechanical Problem=86), PM : 12:00-19:00,(Heavy Traffic=255, Late return from Field Trip=104, Other=75)
06/06/19, AM : 5:00-11:59,(Heavy Traffic=906, Other=272, Mechanical Problem=96), PM : 12:00-19:00,(Heavy Traffic=318, Late return from Field Trip=77, Other=58)
13/06/19, AM : 5:00-11:59,(Heavy Traffic=1129, Other=343, Mechanical Problem=76), PM : 12:00-19:00,(Heavy Traffic=312, Other=117, Late return from Field Trip=64)
20/06/19, AM : 5:00-11:59,(Heavy Traffic=848, Other=278, Weather Conditions=42), PM : 12:00-19:00,(Heavy Traffic=226, Other=63, Mechanical Problem=17)
27/06/19, AM : 5:00-11:59,(Heavy Traffic=6, Mechanical Problem=1, Other=1), PM : 12:00-19:00,(Heavy Traffic=1, Other=1)
29/08/19, AM : 5:00-11:59,(Heavy Traffic=236, Other=44, Mechanical Problem=28), PM : 12:00-19:00,(Heavy Traffic=23, Other=4, Flat Tire=2)
05/09/19, AM : 5:00-11:59,(Heavy Traffic=2867, Other=494, Mechanical Problem=207), PM : 12:00-19:00,(Heavy Traffic=402, Other=119, Mechanical Problem=99)
12/09/19, AM : 5:00-11:59,(Heavy Traffic=1995, Other=272, Problem Run=196), PM : 12:00-19:00,(Heavy Traffic=399, Other=64, Mechanical Problem=45)
19/09/19, AM : 5:00-11:59,(Heavy Traffic=2373, Other=341, Problem Run=261), PM : 12:00-19:00,(Heavy Traffic=640, Other=83, Mechanical Problem=47)
26/09/19, AM : 5:00-11:59,(Heavy Traffic=1443, Other=183, Problem Run=108), PM : 12:00-19:00,(Heavy Traffic=331, Other=51, Mechanical Problem=25)
03/10/19, AM : 5:00-11:59,(Heavy Traffic=1870, Other=280, Mechanical Problem=99), PM : 12:00-19:00,(Heavy Traffic=534, Other=68, Mechanical Problem=34)
10/10/19, AM : 5:00-11:59,(Heavy Traffic=1622, Other=289, Problem Run=132), PM : 12:00-19:00,(Heavy Traffic=475, Other=63, Late return from Field Trip=34)
17/10/19, AM : 5:00-11:59,(Heavy Traffic=2031, Other=333, Problem Run=154), PM : 12:00-19:00,(Heavy Traffic=773, Other=45, Late return from Field Trip=38)
24/10/19, AM : 5:00-11:59,(Heavy Traffic=2682, Other=408, Mechanical Problem=174), PM : 12:00-19:00,(Heavy Traffic=729, Other=121, Late return from Field Trip=108)
31/10/19, AM : 5:00-11:59,(Heavy Traffic=2455, Other=391, Mechanical Problem=156), PM : 12:00-19:00,(Heavy Traffic=547, Other=165, Mechanical Problem=33)
07/11/19, AM : 5:00-11:59,(Heavy Traffic=1324, Other=254, Mechanical Problem=150), PM : 12:00-19:00,(Heavy Traffic=334, Other=77, Late return from Field Trip=29)
14/11/19, AM : 5:00-11:59,(Heavy Traffic=2351, Other=480, Mechanical Problem=192), PM : 12:00-19:00,(Heavy Traffic=704, Other=181, Late return from Field Trip=80)
21/11/19, AM : 5:00-11:59,(Heavy Traffic=2702, Other=482, Mechanical Problem=182), PM : 12:00-19:00,(Heavy Traffic=840, Other=129, Late return from Field Trip=56)
